⚙️  Running in WANDB offline mode
⚙️  Running in WANDB offline mode
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
No custom adapter provided, initializing new LoRA config.
No custom adapter provided, initializing new LoRA config.
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
{'loss': 0.6931, 'grad_norm': 3.0975279808044434, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -119.5, 'logps/rejected': -193.0, 'logits/chosen': -1.578125, 'logits/rejected': -1.515625, 'epoch': 0.0}
{'loss': 0.1421, 'grad_norm': 9.037593841552734, 'learning_rate': 0.00010174539631705365, 'rewards/chosen': -0.408203125, 'rewards/rejected': -12.5625, 'rewards/accuracies': 0.875, 'rewards/margins': 12.1875, 'logps/chosen': -145.0, 'logps/rejected': -200.0, 'logits/chosen': -0.89453125, 'logits/rejected': -0.69921875, 'epoch': 2.46}
{'loss': 0.004, 'grad_norm': 0.24788060784339905, 'learning_rate': 0.00010171337069655724, 'rewards/chosen': -1.1953125, 'rewards/rejected': -10.75, 'rewards/accuracies': 1.0, 'rewards/margins': 9.5625, 'logps/chosen': -112.0, 'logps/rejected': -229.0, 'logits/chosen': -0.828125, 'logits/rejected': -0.55859375, 'epoch': 2.46}
{'loss': 0.1314, 'grad_norm': 6.6935882568359375, 'learning_rate': 0.00010168134507606087, 'rewards/chosen': -1.9296875, 'rewards/rejected': -10.875, 'rewards/accuracies': 0.875, 'rewards/margins': 8.875, 'logps/chosen': -116.0, 'logps/rejected': -203.0, 'logits/chosen': -0.58203125, 'logits/rejected': -0.7109375, 'epoch': 2.46}
{'loss': 0.0002, 'grad_norm': 0.006762261036783457, 'learning_rate': 0.00010164931945556446, 'rewards/chosen': -0.25, 'rewards/rejected': -12.625, 'rewards/accuracies': 1.0, 'rewards/margins': 12.375, 'logps/chosen': -154.0, 'logps/rejected': -256.0, 'logits/chosen': -1.0546875, 'logits/rejected': -0.62890625, 'epoch': 2.46}
{'loss': 0.0926, 'grad_norm': 0.32460883259773254, 'learning_rate': 0.00010161729383506807, 'rewards/chosen': -2.046875, 'rewards/rejected': -10.125, 'rewards/accuracies': 0.875, 'rewards/margins': 8.0625, 'logps/chosen': -99.0, 'logps/rejected': -176.0, 'logits/chosen': -0.69140625, 'logits/rejected': -0.45703125, 'epoch': 2.46}
{'loss': 0.0021, 'grad_norm': 0.04709874466061592, 'learning_rate': 0.00010158526821457166, 'rewards/chosen': -1.578125, 'rewards/rejected': -11.625, 'rewards/accuracies': 1.0, 'rewards/margins': 10.0, 'logps/chosen': -245.0, 'logps/rejected': -203.0, 'logits/chosen': -0.7734375, 'logits/rejected': -0.62109375, 'epoch': 2.46}
{'loss': 0.0046, 'grad_norm': 0.16791830956935883, 'learning_rate': 0.00010155324259407526, 'rewards/chosen': 0.5625, 'rewards/rejected': -8.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.0, 'logps/chosen': -123.0, 'logps/rejected': -148.0, 'logits/chosen': -1.0, 'logits/rejected': -0.73828125, 'epoch': 2.46}
{'loss': 0.0018, 'grad_norm': 0.16098430752754211, 'learning_rate': 0.00010152121697357885, 'rewards/chosen': -1.5546875, 'rewards/rejected': -11.0625, 'rewards/accuracies': 1.0, 'rewards/margins': 9.5, 'logps/chosen': -114.0, 'logps/rejected': -232.0, 'logits/chosen': -0.6953125, 'logits/rejected': -0.58203125, 'epoch': 2.46}
{'loss': 0.0018, 'grad_norm': 0.08564586192369461, 'learning_rate': 0.00010148919135308248, 'rewards/chosen': -1.96875, 'rewards/rejected': -10.875, 'rewards/accuracies': 1.0, 'rewards/margins': 8.9375, 'logps/chosen': -227.0, 'logps/rejected': -170.0, 'logits/chosen': -0.8828125, 'logits/rejected': -0.5078125, 'epoch': 2.47}
{'loss': 0.0287, 'grad_norm': 1.3154442310333252, 'learning_rate': 0.00010145716573258608, 'rewards/chosen': -2.171875, 'rewards/rejected': -9.9375, 'rewards/accuracies': 1.0, 'rewards/margins': 7.78125, 'logps/chosen': -145.0, 'logps/rejected': -246.0, 'logits/chosen': -0.83984375, 'logits/rejected': -0.74609375, 'epoch': 2.47}
{'loss': 0.0096, 'grad_norm': 0.14616863429546356, 'learning_rate': 0.00010142514011208968, 'rewards/chosen': 0.2421875, 'rewards/rejected': -10.1875, 'rewards/accuracies': 1.0, 'rewards/margins': 10.4375, 'logps/chosen': -125.0, 'logps/rejected': -186.0, 'logits/chosen': -0.73046875, 'logits/rejected': -0.400390625, 'epoch': 2.47}
{'loss': 0.013, 'grad_norm': 1.0049835443496704, 'learning_rate': 0.00010139311449159327, 'rewards/chosen': -1.125, 'rewards/rejected': -12.5, 'rewards/accuracies': 1.0, 'rewards/margins': 11.3125, 'logps/chosen': -127.5, 'logps/rejected': -256.0, 'logits/chosen': -0.875, 'logits/rejected': -0.8515625, 'epoch': 2.47}
{'loss': 0.0023, 'grad_norm': 0.0986378863453865, 'learning_rate': 0.00010136108887109688, 'rewards/chosen': -2.171875, 'rewards/rejected': -10.625, 'rewards/accuracies': 1.0, 'rewards/margins': 8.4375, 'logps/chosen': -141.0, 'logps/rejected': -178.0, 'logits/chosen': -0.83984375, 'logits/rejected': -0.6640625, 'epoch': 2.47}
{'loss': 0.0054, 'grad_norm': 0.21121928095817566, 'learning_rate': 0.00010132906325060048, 'rewards/chosen': -2.984375, 'rewards/rejected': -11.125, 'rewards/accuracies': 1.0, 'rewards/margins': 8.125, 'logps/chosen': -112.5, 'logps/rejected': -226.0, 'logits/chosen': -0.92578125, 'logits/rejected': -0.71875, 'epoch': 2.47}
{'loss': 0.0662, 'grad_norm': 2.362704277038574, 'learning_rate': 0.0001012970376301041, 'rewards/chosen': -3.15625, 'rewards/rejected': -10.5, 'rewards/accuracies': 1.0, 'rewards/margins': 7.3125, 'logps/chosen': -88.5, 'logps/rejected': -173.0, 'logits/chosen': -0.66796875, 'logits/rejected': -0.443359375, 'epoch': 2.47}
{'loss': 0.0098, 'grad_norm': 0.5440446734428406, 'learning_rate': 0.00010126501200960769, 'rewards/chosen': -1.59375, 'rewards/rejected': -10.5, 'rewards/accuracies': 1.0, 'rewards/margins': 8.9375, 'logps/chosen': -127.5, 'logps/rejected': -187.0, 'logits/chosen': -0.8828125, 'logits/rejected': -0.515625, 'epoch': 2.47}
{'loss': 0.0615, 'grad_norm': 3.2747092247009277, 'learning_rate': 0.0001012329863891113, 'rewards/chosen': -2.3125, 'rewards/rejected': -11.1875, 'rewards/accuracies': 1.0, 'rewards/margins': 8.9375, 'logps/chosen': -155.0, 'logps/rejected': -230.0, 'logits/chosen': -0.9609375, 'logits/rejected': -0.6875, 'epoch': 2.47}
{'loss': 0.0015, 'grad_norm': 0.08379091322422028, 'learning_rate': 0.0001012009607686149, 'rewards/chosen': -1.359375, 'rewards/rejected': -10.9375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.625, 'logps/chosen': -128.0, 'logps/rejected': -219.0, 'logits/chosen': -0.734375, 'logits/rejected': -0.58203125, 'epoch': 2.47}
{'loss': 0.2736, 'grad_norm': 4.400559425354004, 'learning_rate': 0.00010116893514811849, 'rewards/chosen': -2.234375, 'rewards/rejected': -7.71875, 'rewards/accuracies': 0.875, 'rewards/margins': 5.46875, 'logps/chosen': -142.0, 'logps/rejected': -138.0, 'logits/chosen': -0.875, 'logits/rejected': -0.61328125, 'epoch': 2.47}
{'loss': 0.0079, 'grad_norm': 0.27463433146476746, 'learning_rate': 0.0001011369095276221, 'rewards/chosen': -2.359375, 'rewards/rejected': -10.375, 'rewards/accuracies': 1.0, 'rewards/margins': 8.0, 'logps/chosen': -171.0, 'logps/rejected': -247.0, 'logits/chosen': -0.91015625, 'logits/rejected': -0.6171875, 'epoch': 2.47}
{'loss': 0.001, 'grad_norm': 0.05308222770690918, 'learning_rate': 0.00010110488390712572, 'rewards/chosen': -1.0703125, 'rewards/rejected': -12.75, 'rewards/accuracies': 1.0, 'rewards/margins': 11.75, 'logps/chosen': -112.5, 'logps/rejected': -227.0, 'logits/chosen': -0.8984375, 'logits/rejected': -0.65234375, 'epoch': 2.48}
{'loss': 0.127, 'grad_norm': 5.6303839683532715, 'learning_rate': 0.0001010728582866293, 'rewards/chosen': -0.8828125, 'rewards/rejected': -11.0, 'rewards/accuracies': 0.875, 'rewards/margins': 10.0625, 'logps/chosen': -102.0, 'logps/rejected': -193.0, 'logits/chosen': -0.81640625, 'logits/rejected': -0.44140625, 'epoch': 2.48}
{'loss': 0.0017, 'grad_norm': 0.07324667274951935, 'learning_rate': 0.00010104083266613291, 'rewards/chosen': -1.390625, 'rewards/rejected': -10.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.4375, 'logps/chosen': -123.5, 'logps/rejected': -226.0, 'logits/chosen': -0.8671875, 'logits/rejected': -0.7421875, 'epoch': 2.48}
{'loss': 0.0324, 'grad_norm': 1.2078076601028442, 'learning_rate': 0.00010100880704563652, 'rewards/chosen': -0.8359375, 'rewards/rejected': -10.75, 'rewards/accuracies': 1.0, 'rewards/margins': 9.9375, 'logps/chosen': -93.5, 'logps/rejected': -149.0, 'logits/chosen': -0.7109375, 'logits/rejected': -0.1484375, 'epoch': 2.48}
{'loss': 0.0015, 'grad_norm': 0.09876292943954468, 'learning_rate': 0.00010097678142514011, 'rewards/chosen': -1.3359375, 'rewards/rejected': -10.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.5, 'logps/chosen': -131.0, 'logps/rejected': -258.0, 'logits/chosen': -0.65625, 'logits/rejected': -0.62109375, 'epoch': 2.48}
{'loss': 0.0227, 'grad_norm': 1.4798028469085693, 'learning_rate': 0.00010094475580464371, 'rewards/chosen': -1.734375, 'rewards/rejected': -11.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.6875, 'logps/chosen': -139.0, 'logps/rejected': -188.0, 'logits/chosen': -0.73828125, 'logits/rejected': -0.52734375, 'epoch': 2.48}
{'loss': 0.1484, 'grad_norm': 1.3723279237747192, 'learning_rate': 0.00010091273018414733, 'rewards/chosen': -0.83984375, 'rewards/rejected': -9.5625, 'rewards/accuracies': 0.875, 'rewards/margins': 8.75, 'logps/chosen': -84.5, 'logps/rejected': -144.0, 'logits/chosen': -0.84375, 'logits/rejected': -0.3125, 'epoch': 2.48}
{'loss': 0.1562, 'grad_norm': 4.252300262451172, 'learning_rate': 0.00010088070456365093, 'rewards/chosen': -2.21875, 'rewards/rejected': -9.875, 'rewards/accuracies': 0.875, 'rewards/margins': 7.6875, 'logps/chosen': -104.5, 'logps/rejected': -173.0, 'logits/chosen': -0.91015625, 'logits/rejected': -0.640625, 'epoch': 2.48}
{'loss': 0.002, 'grad_norm': 0.0831325426697731, 'learning_rate': 0.00010084867894315453, 'rewards/chosen': 0.56640625, 'rewards/rejected': -9.75, 'rewards/accuracies': 1.0, 'rewards/margins': 10.3125, 'logps/chosen': -180.0, 'logps/rejected': -197.0, 'logits/chosen': -0.89453125, 'logits/rejected': -0.625, 'epoch': 2.48}
{'loss': 0.0095, 'grad_norm': 0.355861097574234, 'learning_rate': 0.00010081665332265813, 'rewards/chosen': -1.53125, 'rewards/rejected': -8.375, 'rewards/accuracies': 1.0, 'rewards/margins': 6.8125, 'logps/chosen': -139.0, 'logps/rejected': -174.0, 'logits/chosen': -0.625, 'logits/rejected': -0.625, 'epoch': 2.48}
{'loss': 0.0011, 'grad_norm': 0.03293858468532562, 'learning_rate': 0.00010078462770216172, 'rewards/chosen': -1.90625, 'rewards/rejected': -11.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.9375, 'logps/chosen': -136.0, 'logps/rejected': -278.0, 'logits/chosen': -0.859375, 'logits/rejected': -0.2314453125, 'epoch': 2.48}
{'loss': 0.0063, 'grad_norm': 0.17689448595046997, 'learning_rate': 0.00010075260208166533, 'rewards/chosen': -1.90625, 'rewards/rejected': -11.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.875, 'logps/chosen': -85.0, 'logps/rejected': -186.0, 'logits/chosen': -0.5546875, 'logits/rejected': -0.419921875, 'epoch': 2.48}
{'loss': 0.0003, 'grad_norm': 0.01151970773935318, 'learning_rate': 0.00010072057646116895, 'rewards/chosen': -1.5546875, 'rewards/rejected': -11.0, 'rewards/accuracies': 1.0, 'rewards/margins': 9.5, 'logps/chosen': -126.5, 'logps/rejected': -179.0, 'logits/chosen': -0.75, 'logits/rejected': -0.392578125, 'epoch': 2.48}
{'loss': 0.0012, 'grad_norm': 0.05916181951761246, 'learning_rate': 0.00010068855084067255, 'rewards/chosen': -1.7109375, 'rewards/rejected': -10.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.125, 'logps/chosen': -72.5, 'logps/rejected': -169.0, 'logits/chosen': -0.82421875, 'logits/rejected': -0.427734375, 'epoch': 2.49}
{'loss': 0.003, 'grad_norm': 0.1296159327030182, 'learning_rate': 0.00010065652522017614, 'rewards/chosen': -2.921875, 'rewards/rejected': -11.625, 'rewards/accuracies': 1.0, 'rewards/margins': 8.6875, 'logps/chosen': -118.5, 'logps/rejected': -226.0, 'logits/chosen': -0.7578125, 'logits/rejected': -0.66015625, 'epoch': 2.49}
{'loss': 0.0245, 'grad_norm': 0.5871857404708862, 'learning_rate': 0.00010062449959967975, 'rewards/chosen': 0.81640625, 'rewards/rejected': -11.0, 'rewards/accuracies': 1.0, 'rewards/margins': 11.75, 'logps/chosen': -120.0, 'logps/rejected': -227.0, 'logits/chosen': -1.0, 'logits/rejected': -0.953125, 'epoch': 2.49}
{'loss': 0.0073, 'grad_norm': 0.5331465005874634, 'learning_rate': 0.00010059247397918334, 'rewards/chosen': -2.203125, 'rewards/rejected': -10.25, 'rewards/accuracies': 1.0, 'rewards/margins': 8.0, 'logps/chosen': -109.5, 'logps/rejected': -180.0, 'logits/chosen': -0.73046875, 'logits/rejected': -0.349609375, 'epoch': 2.49}
{'loss': 0.0001, 'grad_norm': 0.006661268882453442, 'learning_rate': 0.00010056044835868697, 'rewards/chosen': -2.09375, 'rewards/rejected': -14.125, 'rewards/accuracies': 1.0, 'rewards/margins': 12.0625, 'logps/chosen': -100.0, 'logps/rejected': -230.0, 'logits/chosen': -0.71484375, 'logits/rejected': -0.29296875, 'epoch': 2.49}
{'loss': 0.0214, 'grad_norm': 1.2688382863998413, 'learning_rate': 0.00010052842273819056, 'rewards/chosen': -3.1875, 'rewards/rejected': -12.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.1875, 'logps/chosen': -159.0, 'logps/rejected': -201.0, 'logits/chosen': -0.6875, 'logits/rejected': -0.271484375, 'epoch': 2.49}
{'loss': 0.0079, 'grad_norm': 0.9007015228271484, 'learning_rate': 0.00010049639711769416, 'rewards/chosen': -2.96875, 'rewards/rejected': -11.625, 'rewards/accuracies': 1.0, 'rewards/margins': 8.625, 'logps/chosen': -108.0, 'logps/rejected': -262.0, 'logits/chosen': -0.52734375, 'logits/rejected': -0.486328125, 'epoch': 2.49}
{'loss': 0.0693, 'grad_norm': 3.455371618270874, 'learning_rate': 0.00010046437149719776, 'rewards/chosen': -3.359375, 'rewards/rejected': -9.875, 'rewards/accuracies': 1.0, 'rewards/margins': 6.5, 'logps/chosen': -108.0, 'logps/rejected': -133.0, 'logits/chosen': -0.482421875, 'logits/rejected': 0.0693359375, 'epoch': 2.49}
{'loss': 0.0064, 'grad_norm': 0.34907376766204834, 'learning_rate': 0.00010043234587670136, 'rewards/chosen': -1.4375, 'rewards/rejected': -11.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 10.0, 'logps/chosen': -151.0, 'logps/rejected': -201.0, 'logits/chosen': -0.69140625, 'logits/rejected': -0.173828125, 'epoch': 2.49}
{'loss': 0.0001, 'grad_norm': 0.004138161428272724, 'learning_rate': 0.00010040032025620497, 'rewards/chosen': -0.5390625, 'rewards/rejected': -12.875, 'rewards/accuracies': 1.0, 'rewards/margins': 12.3125, 'logps/chosen': -94.0, 'logps/rejected': -210.0, 'logits/chosen': -0.76171875, 'logits/rejected': -0.359375, 'epoch': 2.49}
{'loss': 0.0098, 'grad_norm': 0.7770218253135681, 'learning_rate': 0.00010036829463570858, 'rewards/chosen': -4.03125, 'rewards/rejected': -13.125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.125, 'logps/chosen': -119.0, 'logps/rejected': -214.0, 'logits/chosen': -0.59375, 'logits/rejected': -0.4609375, 'epoch': 2.49}
{'loss': 0.0033, 'grad_norm': 0.15832217037677765, 'learning_rate': 0.00010033626901521218, 'rewards/chosen': -1.5546875, 'rewards/rejected': -10.0625, 'rewards/accuracies': 1.0, 'rewards/margins': 8.5625, 'logps/chosen': -142.0, 'logps/rejected': -176.0, 'logits/chosen': -0.890625, 'logits/rejected': -0.55859375, 'epoch': 2.49}
{'loss': 0.0042, 'grad_norm': 0.21949979662895203, 'learning_rate': 0.00010030424339471578, 'rewards/chosen': -0.8046875, 'rewards/rejected': -9.375, 'rewards/accuracies': 1.0, 'rewards/margins': 8.5625, 'logps/chosen': -136.0, 'logps/rejected': -198.0, 'logits/chosen': -0.91015625, 'logits/rejected': -0.6796875, 'epoch': 2.5}
{'loss': 0.081, 'grad_norm': 2.11133074760437, 'learning_rate': 0.00010027221777421938, 'rewards/chosen': -3.96875, 'rewards/rejected': -10.625, 'rewards/accuracies': 1.0, 'rewards/margins': 6.6875, 'logps/chosen': -157.0, 'logps/rejected': -192.0, 'logits/chosen': -0.8203125, 'logits/rejected': -0.4609375, 'epoch': 2.5}
{'loss': 0.0065, 'grad_norm': 0.3844011425971985, 'learning_rate': 0.00010024019215372298, 'rewards/chosen': -3.203125, 'rewards/rejected': -12.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.6875, 'logps/chosen': -174.0, 'logps/rejected': -236.0, 'logits/chosen': -0.61328125, 'logits/rejected': -0.376953125, 'epoch': 2.5}
{'loss': 0.0178, 'grad_norm': 0.6556478142738342, 'learning_rate': 0.00010020816653322658, 'rewards/chosen': -1.65625, 'rewards/rejected': -10.375, 'rewards/accuracies': 1.0, 'rewards/margins': 8.6875, 'logps/chosen': -100.0, 'logps/rejected': -201.0, 'logits/chosen': -0.93359375, 'logits/rejected': -0.6875, 'epoch': 2.5}
{'loss': 0.003, 'grad_norm': 0.12328369170427322, 'learning_rate': 0.0001001761409127302, 'rewards/chosen': -4.03125, 'rewards/rejected': -13.9375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.9375, 'logps/chosen': -121.0, 'logps/rejected': -254.0, 'logits/chosen': -0.6875, 'logits/rejected': -0.6171875, 'epoch': 2.5}
{'loss': 0.0052, 'grad_norm': 0.20494197309017181, 'learning_rate': 0.0001001441152922338, 'rewards/chosen': -2.09375, 'rewards/rejected': -10.375, 'rewards/accuracies': 1.0, 'rewards/margins': 8.25, 'logps/chosen': -133.0, 'logps/rejected': -237.0, 'logits/chosen': -0.9296875, 'logits/rejected': -0.7578125, 'epoch': 2.5}
{'loss': 0.0002, 'grad_norm': 0.005407237447798252, 'learning_rate': 0.0001001120896717374, 'rewards/chosen': -3.859375, 'rewards/rejected': -12.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.0, 'logps/chosen': -88.5, 'logps/rejected': -172.0, 'logits/chosen': -0.8125, 'logits/rejected': -0.373046875, 'epoch': 2.5}
{'loss': 0.0006, 'grad_norm': 0.028614722192287445, 'learning_rate': 0.000100080064051241, 'rewards/chosen': -0.287109375, 'rewards/rejected': -8.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 8.375, 'logps/chosen': -149.0, 'logps/rejected': -212.0, 'logits/chosen': -1.125, 'logits/rejected': -1.0078125, 'epoch': 2.5}
{'loss': 0.0024, 'grad_norm': 0.07318338006734848, 'learning_rate': 0.00010004803843074459, 'rewards/chosen': -0.8359375, 'rewards/rejected': -9.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.0, 'logps/chosen': -111.0, 'logps/rejected': -137.0, 'logits/chosen': -0.96484375, 'logits/rejected': -0.6484375, 'epoch': 2.5}
{'loss': 0.0077, 'grad_norm': 0.3740617632865906, 'learning_rate': 0.0001000160128102482, 'rewards/chosen': -1.140625, 'rewards/rejected': -9.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 8.5, 'logps/chosen': -99.0, 'logps/rejected': -167.0, 'logits/chosen': -0.8125, 'logits/rejected': -0.67578125, 'epoch': 2.5}
{'loss': 0.0084, 'grad_norm': 0.491457462310791, 'learning_rate': 9.99839871897518e-05, 'rewards/chosen': -0.75, 'rewards/rejected': -9.3125, 'rewards/accuracies': 1.0, 'rewards/margins': 8.5625, 'logps/chosen': -122.0, 'logps/rejected': -184.0, 'logits/chosen': -0.96875, 'logits/rejected': -0.57421875, 'epoch': 2.5}
{'loss': 0.0092, 'grad_norm': 0.4469735026359558, 'learning_rate': 9.995196156925542e-05, 'rewards/chosen': -1.109375, 'rewards/rejected': -9.0625, 'rewards/accuracies': 1.0, 'rewards/margins': 7.96875, 'logps/chosen': -73.0, 'logps/rejected': -163.0, 'logits/chosen': -0.6875, 'logits/rejected': -0.66015625, 'epoch': 2.5}
{'loss': 0.0065, 'grad_norm': 0.23262396454811096, 'learning_rate': 9.991993594875901e-05, 'rewards/chosen': -0.13671875, 'rewards/rejected': -13.25, 'rewards/accuracies': 1.0, 'rewards/margins': 13.125, 'logps/chosen': -164.0, 'logps/rejected': -232.0, 'logits/chosen': -1.03125, 'logits/rejected': -0.326171875, 'epoch': 2.5}
{'loss': 0.0097, 'grad_norm': 0.43675312399864197, 'learning_rate': 9.988791032826261e-05, 'rewards/chosen': -1.546875, 'rewards/rejected': -10.0, 'rewards/accuracies': 1.0, 'rewards/margins': 8.4375, 'logps/chosen': -188.0, 'logps/rejected': -220.0, 'logits/chosen': -0.9140625, 'logits/rejected': -0.734375, 'epoch': 2.51}
{'loss': 0.0003, 'grad_norm': 0.010209256783127785, 'learning_rate': 9.985588470776622e-05, 'rewards/chosen': -1.0859375, 'rewards/rejected': -11.1875, 'rewards/accuracies': 1.0, 'rewards/margins': 10.0625, 'logps/chosen': -117.0, 'logps/rejected': -208.0, 'logits/chosen': -1.0390625, 'logits/rejected': -0.453125, 'epoch': 2.51}
{'loss': 0.0009, 'grad_norm': 0.05570626258850098, 'learning_rate': 9.982385908726982e-05, 'rewards/chosen': -2.0625, 'rewards/rejected': -11.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.625, 'logps/chosen': -132.0, 'logps/rejected': -195.0, 'logits/chosen': -0.96875, 'logits/rejected': -0.60546875, 'epoch': 2.51}
{'loss': 0.0001, 'grad_norm': 0.004138758406043053, 'learning_rate': 9.979183346677342e-05, 'rewards/chosen': -0.390625, 'rewards/rejected': -12.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 12.0625, 'logps/chosen': -189.0, 'logps/rejected': -236.0, 'logits/chosen': -0.9296875, 'logits/rejected': -0.62109375, 'epoch': 2.51}
{'loss': 0.0027, 'grad_norm': 0.12842825055122375, 'learning_rate': 9.975980784627703e-05, 'rewards/chosen': 0.38671875, 'rewards/rejected': -8.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 8.8125, 'logps/chosen': -150.0, 'logps/rejected': -181.0, 'logits/chosen': -0.984375, 'logits/rejected': -0.796875, 'epoch': 2.51}
{'loss': 0.0037, 'grad_norm': 0.220644012093544, 'learning_rate': 9.972778222578062e-05, 'rewards/chosen': -0.9921875, 'rewards/rejected': -10.375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.375, 'logps/chosen': -126.0, 'logps/rejected': -184.0, 'logits/chosen': -0.90234375, 'logits/rejected': -0.427734375, 'epoch': 2.51}
